country;iso2_code;iso3_code;school_id_giga;school_name;admin1_id_giga;admin2_id_giga;education_level;connectivity;latitude;longitude;school_data_source
Bosnia and Herzegovina;ba;bih;90e3eba6-7bb0-37ca-b78b-19c0d3a095b1;"Jaвна установа основна школа ""Љутица Богдан"" Калиновик";BIH002;BIH002009;Primary;Yes;43.84700012207031;18.38559913635254;
Bosnia and Herzegovina;ba;bih;614be308-90df-39e4-959f-e651ef1143c9;"Osnovna škola ""Kovačići";BIH002;BIH002009;Primary;Yes;43.84700012207031;18.38559913635254;
Bosnia and Herzegovina;ba;bih;d515be42-5e0c-3c27-9fa9-2f229f5cbb56;"Јавна установа Средњошколски центар ""Источна Илиџа";BIH002;BIH002009;Secondary;Yes;43.84700012207031;18.38559913635254;
Bosnia and Herzegovina;ba;bih;ef9a2ee0-6793-3612-9117-749225c7a21e;"Јавна установа основна школа ""Љутица Богдан"" Калиновик";BIH002;BIH002009;Primary;Yes;43.84700012207031;18.38559913635254;
Bosnia and Herzegovina;ba;bih;c8e06d3c-b569-319d-9b36-846e30abbc3c;Elektrotehnička škola za energetiku Sarajevo;BIH002;BIH002009;Other;Yes;43.853851318359375;18.392282485961914;
Bosnia and Herzegovina;ba;bih;29ee1ead-a978-367f-b480-60343152794c;JU SREDNJA ŠKOLA ZA SAOBRAĆAJ I KOMUNIKACIJE SARAJEVO;BIH002;BIH002009;Other;Yes;43.856693267822266;18.39267921447754;
Bosnia and Herzegovina;ba;bih;bd72d4be-8bb7-3b5e-9eda-6b466e598821;JU Srednja škola za okoliš i drvni dizajn;BIH002;BIH002009;Other;Yes;43.85375977;18.391923904418945;
Bosnia and Herzegovina;ba;bih;d1c23f64-a751-399d-9194-bd2b799b4588;JU OSNOVNA ŠKOLA ANEKS;BIH002;BIH002009;Primary;Yes;43.856693267822266;18.402507781982422;
Bosnia and Herzegovina;ba;bih;7b9f4fbf-a8e8-307d-a79f-a13ab8b7edd1;"JU ""TREĆA GIMNAZIJA"" SARAJEVO";BIH002;BIH002009;Other;Yes;43.85299301147461;18.38885498046875;
Bosnia and Herzegovina;ba;bih;768edb7a-d6e0-36d2-8fcc-2a41024ebeb5;"Javna ustanova Osnovna škola ""Grbavica II"", Sarajevo";BIH002;BIH002009;Primary;Yes;43.849666595458984;18.38913345336914;
Bosnia and Herzegovina;ba;bih;97362db3-0369-306f-bc71-e2ed4f481423;JU Gimnazija Dobrinja;BIH002;BIH002009;Other;Yes;43.831764221191406;18.34368896484375;
Bosnia and Herzegovina;ba;bih;ecfd0e02-06fd-3984-b5e4-a3a0849c6cca;"JU OŠ ""Skender Kulenović"" Sarajevo";BIH002;BIH002009;Primary;Yes;43.828243255615234;18.34621810913086;
Bosnia and Herzegovina;ba;bih;96abc595-49a4-3215-989d-84a718f1caf7;"JU OŠ ""Osman Nuri Hadžić";BIH002;BIH002009;Primary;Yes;43.824913024902344;18.353788375854492;
Bosnia and Herzegovina;ba;bih;0f6bc3b3-d997-3d22-881e-f0273e1508ed;"Privatna ustanova Skolski centar Maarif Schools of Sarajevo (Skole ""Maarif"" Sarajevo)";BIH002;BIH002009;Primary;Yes;43.83686065673828;18.346101760864258;
Bosnia and Herzegovina;ba;bih;4db3241b-84e7-3676-bb37-e296d9192dbd;"ЈУ ОШ ""Свети Сава";BIH001;BIH001005;Primary;Yes;43.82893371582031;18.37354088;
Bosnia and Herzegovina;ba;bih;78456f86-3761-35ac-a010-651944f318cb;"JU OŠ ""AVDO SMAILOVIĆ"" SARAJEVO";BIH002;BIH002009;Primary;Yes;43.86148452758789;18.363920211791992;
Bosnia and Herzegovina;ba;bih;fdfe1ba8-70c3-3ab8-8d8c-612afe4b617a;JU Srednja građevinsko-geodetska škola;BIH002;BIH002009;Other;Yes;43.862754821777344;18.396038055419922;
Bosnia and Herzegovina;ba;bih;03a34a93-e46b-314d-82c2-b642ad66a3f8;"Javna ustanova Osnovna škola ""Pofalići";BIH002;BIH002009;Primary;Yes;43.862754821777344;18.396038055419922;
Bosnia and Herzegovina;ba;bih;5021dd69-2704-3d37-a7fe-7c8a0fe11517;OŠ NAFIJA SARAJLIĆ;BIH002;BIH002009;Primary;Yes;43.86479187011719;18.396018981933594;
Bosnia and Herzegovina;ba;bih;2ea0c11e-dd75-3d85-84d8-f8d2c75f6183;Javna ustanova Centar za slijepu i slabovidnu djecu i omladinu;BIH002;BIH002009;Other;Yes;43.839866638183594;18.336149215698242;
Bosnia and Herzegovina;ba;bih;63073c3c-d43d-3b99-a07c-0c87eea74d10;"JU OŠ ""Behaudin Selmanović";BIH002;BIH002009;Primary;Yes;43.853782653808594;18.336883544921875;
Bosnia and Herzegovina;ba;bih;5161e565-5686-3cb5-ad7a-eeb915936f6a;"JU OŠ ""Umihana Čuvidina"" Sarajevo";BIH002;BIH002009;Primary;Yes;43.85215759277344;18.344438552856445;
Bosnia and Herzegovina;ba;bih;0081b759-9816-3839-8e6b-23345d7a30d8;"JAVNA USTANOVA OSNOVNA ŠKOLA ""STARI ILIJAŠ"" ILIJAŠ";BIH002;BIH002009;Primary;Yes;43.846858978271484;18.320589065551758;
Bosnia and Herzegovina;ba;bih;d19c6128-9edf-3a6e-8003-c7293f3c4e4e;Gimnazija Univerziteta Sarajevo School of Science and Technology;BIH002;BIH002009;Other;Yes;43.856231689453125;18.430208206176758;
Bosnia and Herzegovina;ba;bih;e08708bf-e3dc-39f2-96bf-79b18a45ab19;JU Gazi Husrev-begova medresa;BIH002;BIH002009;Other;Yes;43.85976791381836;18.427188873291016;
Bosnia and Herzegovina;ba;bih;01b0b9dc-c7dc-3ada-88b0-fdca3826d71f;JU OŠ ''SAFVET-BEG BAŠAGIĆ'';BIH002;BIH002009;Primary;Yes;43.85688781738281;18.421571731567383;
Bosnia and Herzegovina;ba;bih;85f74815-c4d5-3af3-bebd-038a3ed8eb5d;JU Prva gimnazija Sarajevo;BIH002;BIH002009;Other;Yes;43.85716247558594;18.42340850830078;
Bosnia and Herzegovina;ba;bih;89fd73fe-5073-3ba2-9c43-e8fde6b1f790;JU SREDNJA ŠKOLA PRIMIJENJENIH UMJETNOSTI SARAJEVO;BIH002;BIH002009;Other;Yes;43.85753631591797;18.423601150512695;
Bosnia and Herzegovina;ba;bih;c980cb86-388e-3c84-86a4-f9fa9ca4cffe;JU Srednja muzička škola Sarajevo;BIH002;BIH002009;Other;Yes;43.86039733886719;18.425033569335938;
Bosnia and Herzegovina;ba;bih;81c81bfe-04bf-3aba-a4fe-ba195a44461a;JU Srednja škola poljoprivrede, prehrane, veterine i uslužnih djelatnosti, Sarajevo;BIH002;BIH002009;Secondary;Yes;43.85624313354492;18.42400360107422;
Bosnia and Herzegovina;ba;bih;58155146-bd96-3320-8a5a-563f62f2114f;KATOLIČKI ŠKOLSKI CENTAR - SREDNJA MEDICINSKA ŠKOLA;BIH002;BIH002009;Other;Yes;43.86124038696289;18.422351837158203;
Bosnia and Herzegovina;ba;bih;66073dff-70e6-30bf-ae80-a066e0f0fe56;Katolički školski centar - Opća-relna gimnazija;BIH002;BIH002009;Other;Yes;43.86109924316406;18.42222023010254;
Bosnia and Herzegovina;ba;bih;b6973563-eaa7-3684-9dfd-2d1ba27acee5;Katolički školski centar - Osnovna škola Sarajevo;BIH002;BIH002009;Primary;Yes;43.86113739013672;18.422687530517578;
Bosnia and Herzegovina;ba;bih;4fac9bf8-0c6a-3747-9754-7124857f7b29;Prva bošnjačka gimnazija;BIH002;BIH002009;Other;Yes;43.86058426;18.42336082458496;
Bosnia and Herzegovina;ba;bih;38a944a2-03dd-3eb7-a65b-d40300e11069;"Privatna internacionalna gimnazija ""Bloom"" Sarajevo";BIH002;BIH002009;Other;Yes;43.854774475097656;18.44310951;
Bosnia and Herzegovina;ba;bih;e42d0277-626b-3b09-beac-8d16798ed760;"Privatna osnovna škola ""Bloom"" Sarajevo";BIH002;BIH002009;Primary;Yes;43.854774475097656;18.44310951;
Bosnia and Herzegovina;ba;bih;292c7aef-cdf0-3bee-8d7b-7a2194eb5be6;"JU OŠ ""Hasan Kaimija";BIH002;BIH002009;Primary;Yes;43.84912872314453;18.41786003112793;
Bosnia and Herzegovina;ba;bih;f3a2ac3d-5361-3a80-9b80-a0f2aeb09277;"JU OŠ ""Hamdija Kreševljaković"" Sarajevo";BIH002;BIH002009;Primary;Yes;43.85477828979492;18.44396973;
Bosnia and Herzegovina;ba;bih;9c1697e9-fa95-394c-a0b9-086c703afed3;JU SREDNJA UGOSTITELJSKO-TURISTIČKA ŠKOLA;BIH002;BIH002009;Other;Yes;43.85477828979492;18.44396973;
Bosnia and Herzegovina;ba;bih;935b5e60-8aad-3bb6-8568-c72336acd87d;JU Srednjoškolski centar Vogošća;BIH002;BIH002009;Secondary;Yes;43.89980697631836;18.342090606689453;
Bosnia and Herzegovina;ba;bih;357013c9-1121-332c-8d4f-ff6b3799141f;"JU OŠ ""Zahid Baručija"" Vogošća";BIH002;BIH002009;Primary;Yes;43.89824676513672;18.348661422729492;
Bosnia and Herzegovina;ba;bih;42cbf472-4644-3536-8f1b-e6918174e889;"JU OŠ ""Izet Šabić"" Hotonj";BIH002;BIH002009;Primary;Yes;43.90425491333008;18.370580673217773;
Bosnia and Herzegovina;ba;bih;f3b2c630-2bcf-3055-90f5-113b062ab84e;"ЈУ ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" ВИШЕГРАД";BIH001;BIH001004;Primary;No;43.72465133666992;19.166912078857422;
Bosnia and Herzegovina;ba;bih;ccda406b-1fd9-32e6-ae11-4b66db3a56a2;"ЈУ ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" ВИШЕГРАД";BIH001;BIH001004;Primary;No;43.73420333862305;19.170345306396484;
Bosnia and Herzegovina;ba;bih;b5ead535-653b-3f80-88f7-9a239519d7c7;"ЈУ ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" ВИШЕГРАД";BIH001;BIH001004;Primary;Yes;43.780635833740234;19.295360565185547;
Bosnia and Herzegovina;ba;bih;c4df8367-e814-3d16-a021-b2fcd8deb928;"ЈУ Основна школа ""Бошко Буха"" Штрпци";BIH001;BIH001004;Primary;Yes;43.77804946899414;19.297082901000977;
Bosnia and Herzegovina;ba;bih;1108d458-cab7-3234-8400-22133619d553;"ЈУ Основна школа ""Бошко Буха"" Штрпци - ПШ Мокронози";BIH001;BIH001004;Primary;Yes;43.781314849853516;19.297082901000977;
Bosnia and Herzegovina;ba;bih;34b3afea-a8dd-320d-b297-bd86f4a1e16c;"ЈУ Основна школа ""Рудо";BIH001;BIH001004;Primary;Yes;43.787879943847656;19.29052162;
Bosnia and Herzegovina;ba;bih;3d568b5b-2433-3706-bc6b-329edc136eee;ЈУ Средњошколски центар Рудо;BIH001;BIH001004;Secondary;Yes;43.78459930419922;19.303632736206055;
Bosnia and Herzegovina;ba;bih;ad5675e4-6a3a-3b76-9c74-d3de983c4e35;"ЈУ Основна школа ""Бошко Буха"" Штрпци - ПШ Будимлија";BIH001;BIH001004;Primary;Yes;43.786834716796875;19.282583236694336;
Bosnia and Herzegovina;ba;bih;08e4b0f7-199a-3e91-ab1b-6926e93018a2;"ЈУ ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" ВИШЕГРАД";BIH001;BIH001004;Primary;No;43.73778152;19.393678665161133;
Bosnia and Herzegovina;ba;bih;c2987d72-af8d-3b82-8167-b6c0cc94915f;"JU OŠ ""Jovan Dučić"" Čajniče";BIH001;BIH001004;Primary;No;43.57761001586914;19.058015823364258;
Bosnia and Herzegovina;ba;bih;0ef90e3e-3dc5-39b0-a6a0-854b37a0cbd8;"JU OŠ ""Jovan Dučić"" Čajniče";BIH001;BIH001004;Primary;No;43.59738540649414;19.038803100585938;
Bosnia and Herzegovina;ba;bih;8feefbdb-f320-3677-bf29-85dfbd5f3265;"JU OŠ ""Jovan Dučić"" Čajniče";BIH001;BIH001004;Primary;No;43.55746078491211;19.071773529052734;
Bosnia and Herzegovina;ba;bih;af657867-ca13-3f0d-b5ee-8350975e6f45;"ЈУ ОШ ""Јован Дучић"" Чајниче";BIH001;BIH001004;Primary;Yes;43.55828857421875;19.070510864257812;
Bosnia and Herzegovina;ba;bih;bf685b92-3bb8-3f24-8267-134f0aa67804;"ЈУ ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" ВИШЕГРАД";BIH002;BIH002005;Primary;No;43.635128021240234;18.980117797851562;
Bosnia and Herzegovina;ba;bih;8f26bbc0-f382-336e-a5db-2a8a3b8a7732;"ЈУ Основна школа ""Бошко Буха"" Штрпци - ПШ Миоче";BIH001;BIH001004;Primary;Yes;43.63059997558594;19.359333038330078;
Bosnia and Herzegovina;ba;bih;8f809c9a-96b1-312f-a1e1-51909c6edd32;"ЈУ Основна школа ""Свети Сава"" Рогатица - ПО Борике";BIH001;BIH001005;Primary;Yes;43.88600158691406;19.105667114257812;
Bosnia and Herzegovina;ba;bih;b93c9cbc-16d6-39a1-9fe1-216a8eb61eb6;"ЈУ Основна школа ""Свети Сава"" Рогатица";BIH001;BIH001005;Primary;Yes;43.852664947509766;19.092832565307617;
Bosnia and Herzegovina;ba;bih;abfda266-9ea1-3f7f-bc08-91c6fec08bf4;"ЈУ Основна школа ""Свети Сава"" Рогатица";BIH001;BIH001005;Primary;Yes;43.852664947509766;19.092832565307617;
Bosnia and Herzegovina;ba;bih;56a42b0f-6e4b-3b05-9fe2-85970a25047b;"ЈУ Основна школа ""Свети Сава"" Рогатица - ПО Бранковићи";BIH001;BIH001005;Primary;Yes;43.852664947509766;19.092832565307617;
Bosnia and Herzegovina;ba;bih;4ec16e89-536e-3e66-b55b-61db9d4bf165;"ЈУ Основна школа ""Свети Сава"" Рогатица - ПО Жепа";BIH001;BIH001005;Primary;No;43.95376968383789;19.13313102722168;
Bosnia and Herzegovina;ba;bih;560d1d40-63b3-3c3d-ad73-a098b4f9213a;"ЈУ ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" ВИШЕГРАД";BIH001;BIH001004;Primary;Yes;43.67854309082031;19.032852172851562;
Bosnia and Herzegovina;ba;bih;c7c69343-9cf3-3c6a-9838-23890e3d70d2;"ЈУ СРЕДЊОШКОЛСКИ ЦЕНТАР ""27.ЈАНУАР"" РОГАТИЦА";BIH001;BIH001005;Secondary;Yes;43.79911804199219;18.994768142700195;
Bosnia and Herzegovina;ba;bih;9945f48f-36a8-3508-91d0-48bea7bf801f;"Јавна установа Средњошколски центар ""27.ЈАНУАР"" Рогатица";BIH001;BIH001005;Secondary;Yes;43.79944992;18.994768142700195;
Bosnia and Herzegovina;ba;bih;9a930256-8703-38a3-8d12-577a6f7b3208;"ЈУ Основна школа ""Свети Сава"" Рогатица";BIH001;BIH001005;Primary;Yes;43.79498291015625;19.018795013427734;
Bosnia and Herzegovina;ba;bih;7a8cbe91-82f3-3f16-a1bd-795d899c3cdd;"ЈУ Основна школа ""Ристо Пророковић"" - ПО Џинова Махала";BIH001;BIH001005;Primary;Yes;43.80099868774414;19.00510025024414;
Bosnia and Herzegovina;ba;bih;c8a85115-0d52-3150-8a57-de80069c14c1;"ЈУ Основна школа ""Ристо Пророковић"" - ПО Крекови";BIH001;BIH001005;Primary;Yes;43.80099868774414;19.00510025024414;
Bosnia and Herzegovina;ba;bih;0bb43512-005e-3ab5-9d00-0cb45553abdd;ЈУ Основна школа „Ристо Пророковић“ Невесиње;BIH001;BIH001005;Primary;Yes;43.80099868774414;19.00510025024414;
Bosnia and Herzegovina;ba;bih;4ef7f716-bd24-35c0-8f22-3fcd649267cd;ЈУ Основна школа „Ристо Пророковић“ Невесиње - ПО Зови До;BIH001;BIH001005;Primary;Yes;43.80099868774414;19.00510025024414;
Bosnia and Herzegovina;ba;bih;e84511a6-6352-3880-823c-2fadc635c1d2;ЈУ Основна школа „Ристо Пророковић“ Невесиње - ПО Оџак;BIH001;BIH001005;Primary;Yes;43.80099868774414;19.00510025024414;
Bosnia and Herzegovina;ba;bih;d068480b-71c3-353f-8fd4-b52155f43261;ЈУ Основна школа „Ристо Пророковић“ Невесиње ПО Кифино Село;BIH001;BIH001005;Primary;Yes;43.80099868774414;19.00510025024414;
Bosnia and Herzegovina;ba;bih;c26135fc-4609-3231-a8a6-20478da2b298;"JU Osnovna škola ""Sapna"", Područna škola Goduš";BIH002;BIH002003;Primary;No;44.533653259277344;18.956218719482422;
Bosnia and Herzegovina;ba;bih;75504845-64b5-3190-9446-282c43fcc896;"JU Osnovna škola ""Sapna"", Područna škola Vitinica";BIH002;BIH002003;Primary;No;44.509525299072266;19.01604652404785;
Bosnia and Herzegovina;ba;bih;ef08a2e5-e854-3429-b974-a88aaab5b213;"JU Osnovna škola ""Sapna"" Sapna";BIH002;BIH002003;Primary;Yes;44.50373458862305;18.999523162841797;
Bosnia and Herzegovina;ba;bih;bfd668a2-7ea6-3dbd-b808-3e284b6cca11;Mjesovita srednja skola Sapna;BIH002;BIH002003;Secondary;Yes;44.491458892822266;19.001869201660156;
Bosnia and Herzegovina;ba;bih;5c299cac-369f-39ef-832b-375b8a405a41;"JU Osnovna škola ""Sapna"", Područna škola Gornja Sapna";BIH002;BIH002003;Primary;No;44.49409866333008;19.002017974853516;
Bosnia and Herzegovina;ba;bih;6d81910d-968f-3aee-b3c0-de86888c55e2;"Javna ustanova Osnovna škola ""Teočak";BIH001;BIH001002;Primary;No;44.62144852;18.970317840576172;
Bosnia and Herzegovina;ba;bih;2ff1a9f0-796a-3677-9dbd-ea6628c49c74;"ЈУ ОШ ""Алекса Шантић"" Угљевик, ПО Мезграја Косе";BIH001;BIH001002;Primary;No;44.632869720458984;18.988380432128906;
Bosnia and Herzegovina;ba;bih;57381632-7710-3615-99fc-f2d5fef7c3b1;Javna ustanova Mješovita srednja škola Teočak;BIH002;BIH002003;Secondary;Yes;44.601531982421875;18.980741500854492;
Bosnia and Herzegovina;ba;bih;7ebf98a8-95b5-3ad1-9d24-c85a0d3748d7;"ЈУ ОШ ""Алекса Шантић"" Угљевик, ПО Мезграја Гај";BIH001;BIH001002;Primary;No;44.638519287109375;18.97100067138672;
Bosnia and Herzegovina;ba;bih;e2b12520-3507-3049-9e70-97f223bf7c87;"Javna ustanova Osnovna škola ""Teočak";BIH002;BIH002003;Primary;No;44.60657501220703;19.023473739624023;
Bosnia and Herzegovina;ba;bih;db2d39ec-330f-3a53-9860-0c855f19f776;"Javna ustanova Osnovna škola ""Teočak";BIH002;BIH002003;Primary;No;44.58783721923828;18.954374313354492;
Bosnia and Herzegovina;ba;bih;61b23cd3-26ad-3cc2-b6b1-65954b82a8fd;"JU OŠ ""ĆIRILO I METODIJE"", GLAVIČICE";BIH001;BIH001002;Primary;Yes;44.59907913208008;19.173114776611328;
Bosnia and Herzegovina;ba;bih;5c29a4e3-8eae-3cc2-8ace-5762f9a5bcb9;"Јавна установа Основна школа ""Вук Караџић"" Роћевић ПО Брањево";BIH001;BIH001007;Primary;Yes;44.56783676147461;19.17026710510254;
Bosnia and Herzegovina;ba;bih;d794e857-1e4e-39ce-b85d-b2bcbfeb749a;JAVNA USTANOVA MJEŠOVITA SREDNJA ŠKOLA KALESIJA;BIH002;BIH002003;Secondary;Yes;44.44220733642578;18.876474380493164;
Bosnia and Herzegovina;ba;bih;f76f4c09-8ced-330f-b88b-2e83100f5578;"ЈУ ОШ ""Алекса Шантић"" Осмаци";BIH001;BIH001007;Primary;Yes;44.397274017333984;18.969877243041992;
Bosnia and Herzegovina;ba;bih;cfe1899e-0244-3d91-b5f0-e655eee307e1;javna ustanova Osnovna škola Memići;BIH002;BIH002003;Primary;Yes;44.425846099853516;18.92528725;
Bosnia and Herzegovina;ba;bih;3d67b3aa-41bb-3300-a88b-770cfe5128df;javna ustanova Osnovna škola Memići;BIH002;BIH002003;Primary;Yes;44.42591857910156;18.927783966064453;
Bosnia and Herzegovina;ba;bih;425f97f1-d4f7-3484-822f-0a391ab94c4d;"Javna ustanova Osnovna škola ""Kalesija"" Kalesija PŠ Gojčin";BIH002;BIH002003;Primary;No;44.39608383178711;18.839200973510742;
Bosnia and Herzegovina;ba;bih;70f9e418-0105-31e3-9dd0-8bb9c4596095;PODRUČNA ŠKOLA TUPKOVIĆ;BIH002;BIH002003;Primary;No;44.40104293823242;18.797779083251953;
Bosnia and Herzegovina;ba;bih;09720f6d-1aed-39f0-a7d4-8a909a6eb5b6;"Javna ustanova Osnovna škola ""Kalesija"" Kalesija PŠ Dubnica";BIH002;BIH002003;Primary;No;44.47645950317383;18.874168395996094;
Bosnia and Herzegovina;ba;bih;4b660c4c-c32b-38b2-983e-6d476b983c0e;"Javna ustanova Osnovna škola ""Tojšići""-PŠ Hrasno Gornje";BIH002;BIH002003;Primary;No;44.50269699;18.84498405456543;
Bosnia and Herzegovina;ba;bih;6d98de70-f94c-30a3-ba05-c71ea339500a;"Javna ustanova Osnovna škola ""Rainci Gornji"" PŠ Lipovice";BIH002;BIH002003;Primary;No;44.481834411621094;18.83942985534668;
Bosnia and Herzegovina;ba;bih;89aca4d5-cc60-393e-83a6-b61c9b599820;"JU Osnovna škola ""Sapna"", Područna škola Međeđa";BIH002;BIH002003;Primary;No;44.49738311767578;18.949983596801758;
Bosnia and Herzegovina;ba;bih;767b723a-5a8c-3287-a4aa-85161618c37f;"Javna ustanova Osnovna škola ""Kalesija"" Kalesija PŠ Jajići";BIH002;BIH002003;Primary;No;44.466190338134766;18.91465950012207;
Bosnia and Herzegovina;ba;bih;50bf75b3-3457-36ee-93eb-b3101e1a3dff;"Javna ustanova Osnovna škola ""Rainci Gornji"" PŠ Rainci Donji";BIH002;BIH002003;Primary;No;44.44136428833008;18.801353454589844;
Bosnia and Herzegovina;ba;bih;b21272b8-f217-3347-ac1f-d2d2adf2e159;"Javna ustanova Osnovna škola ""Kalesija"" Kalesija PŠ Miljanovci";BIH002;BIH002003;Primary;No;44.460479736328125;18.842260360717773;
Bosnia and Herzegovina;ba;bih;3065b490-eaa5-3c2f-acaa-6904a66f62af;JU Mješovita srednja mašinska škola Tuzla;BIH002;BIH002003;Secondary;Yes;44.43431091308594;18.771581649780273;
Bosnia and Herzegovina;ba;bih;67cca4fb-949b-33d1-8592-808aad071b57;"Javna ustanova Osnovna škola ""Kalesija"" Kalesija PŠ Kalesija Gornja";BIH002;BIH002003;Primary;No;44.46147155761719;18.77547836303711;
Bosnia and Herzegovina;ba;bih;bfe24985-3238-3e03-8fe2-f0d6228d35d3;"Javna ustanova Osnovna škola ""Tojšići""-PŠ Kikači";BIH002;BIH002003;Primary;No;44.47982406616211;18.785898208618164;
Bosnia and Herzegovina;ba;bih;fe076483-6046-3185-8a13-cfe5ab31cb9f;"Javna ustanova Osnovna škola ""Kalesija"" Kalesija PŠ Kalesija Gornja";BIH002;BIH002003;Primary;No;44.45889663696289;18.81564712524414;
Bosnia and Herzegovina;ba;bih;1e1b3cbf-4fd4-3ef9-9854-1af5e14a4d11;"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА,,Десанка Максимовић""Челопек";BIH001;BIH001007;Primary;Yes;44.41508102416992;19.129074096679688;
Bosnia and Herzegovina;ba;bih;3303ca4e-a1cc-3491-8474-f7169654b5ed;"ЈУ ОШ,,Десанка Максимовић""Челопек ПО Цер";BIH001;BIH001007;Primary;Yes;44.41508483886719;19.129066467285156;
Bosnia and Herzegovina;ba;bih;1fd78c32-a9e7-39ae-bdd1-cf01622430f6;"Јавна установа Основна школа ""Вук Караџић"" Роћевић";BIH001;BIH001007;Primary;Yes;44.41508102416992;19.129074096679688;
Bosnia and Herzegovina;ba;bih;9300f368-6634-3b74-8ad7-b2f93fb44273;"Јавна установа Основна школа ""Вук Караџић"" Роћевић ПО Кисељак";BIH001;BIH001007;Primary;Yes;44.41508102416992;19.129074096679688;
Bosnia and Herzegovina;ba;bih;637ee5d8-4e5e-37ac-9ea5-a667ada4ad7d;"ЈУ ОШ,,Десанка Максимовић""Челопек ПО Каракај";BIH001;BIH001007;Primary;Yes;44.40821075439453;19.12793731689453;
Bosnia and Herzegovina;ba;bih;c22c1057-9f8b-3f98-9053-63f27c737f0c;"ЈУ Основна школа ""Никола Тесла"" Пилица, Зворник";BIH001;BIH001007;Primary;Yes;44.42040252685547;19.125934600830078;
Bosnia and Herzegovina;ba;bih;aec4d293-d76b-3478-ac2a-0b3b02ee6329;"ЈУ ОШ ""Свети Сава"" Зворник";BIH001;BIH001007;Primary;Yes;44.374900817871094;19.035985946655273;
Bosnia and Herzegovina;ba;bih;548e76df-144d-337b-9837-05dd0f56dd7a;"ЈУ ОШ,,Десанка Максимовић""Челопек ПО Крижевићи";BIH001;BIH001007;Primary;Yes;44.42449951171875;19.03733253479004;
Bosnia and Herzegovina;ba;bih;573feb31-c22c-3d4a-ad6b-7818e2b52811;"ЈУ ОШ,,Десанка Максимовић""Челопек ПО Ораовац";BIH001;BIH001007;Primary;Yes;44.40966797;19.054000854492188;
Bosnia and Herzegovina;ba;bih;48a44bd6-0a2c-3785-8917-629ce10165c8;"ЈУ ОШ ""Свети Сава"" Зворник - ПО Дивич";BIH001;BIH001007;Primary;Yes;44.36591339111328;19.114736557006836;
Bosnia and Herzegovina;ba;bih;bd1e53cf-504f-359f-8b86-21dc616fe7ab;"ЈУ ОШ ""Свети Сава"" Зворник - Кула Град";BIH001;BIH001007;Primary;Yes;44.372535705566406;19.088909149169922;
Bosnia and Herzegovina;ba;bih;fa2711e7-af1b-36db-b329-5d64b072d704;"JU Gimnazija ""Jovan Dučić"" Trebinje";BIH001;BIH001007;Other;Yes;44.38600158691406;19.102500915527344;
Bosnia and Herzegovina;ba;bih;3c508d33-9ba0-3c17-803f-081b44718657;"ЈАВНА УСТАНОВА ОСНОВНА МУЗИЧКА ШКОЛА ""ВОЈИН КОМАДИНА";BIH001;BIH001007;Other;Yes;44.38635254;19.10232925415039;
Bosnia and Herzegovina;ba;bih;4d388648-ddad-3b71-bf3e-d0f5602d84ef;"ЈУ ОШ ""Алекса Шантић"" Осмаци, Подручно одјељење Цапарде";BIH001;BIH001007;Primary;Yes;44.38600158691406;19.102500915527344;
Bosnia and Herzegovina;ba;bih;41b55da1-e67b-3de0-ab43-144959032710;"ЈУ ОШ ""Свети Сава"" Зворник";BIH001;BIH001007;Primary;Yes;44.38205337524414;19.102773666381836;
Bosnia and Herzegovina;ba;bih;9c458653-e85d-3d18-9d35-42ce50f6da5d;"Јавна установа Средњошколски центар ""Иво Андрић";BIH001;BIH001007;Secondary;Yes;44.38600158691406;19.102500915527344;
Bosnia and Herzegovina;ba;bih;b33bdd71-64fd-3a5a-a24f-5e2bdfd83efb;"Јавна установа Средњошколски центар ""Петар Кочић"" Зворник";BIH001;BIH001007;Secondary;Yes;44.386348724365234;19.102333068847656;
Bosnia and Herzegovina;ba;bih;68718ca5-5934-31a3-b335-8383ba9e6ab9;"ЈУ Основна школа ""Петар Кочић"" Козлук";BIH001;BIH001007;Primary;Yes;44.49785614013672;19.10369110107422;
Bosnia and Herzegovina;ba;bih;6b3a0b64-ccb2-3e61-94db-8c62c14c9f8d;"ЈУ Основна школа ""Петар Кочић"" Козлук";BIH001;BIH001007;Primary;Yes;44.52011489868164;19.110515594482422;
Bosnia and Herzegovina;ba;bih;2e9d10dc-9448-3966-8a8e-d36d930a5578;"ЈУ Основна школа ""Петар Кочић"" Козлук";BIH001;BIH001007;Primary;Yes;44.494266510009766;19.070329666137695;
Bosnia and Herzegovina;ba;bih;0ea749d7-99a5-37d4-bd9b-ba98ab5faf05;"ЈУ ОШ,,Десанка Максимовић""Челопек ПО Петковци";BIH001;BIH001007;Primary;Yes;44.45780563354492;19.053346633911133;
