radio;mcc;net;area;cell;unit;lon;lat;range;samples;changeable;created;updated;averageSignal
GSM;218;5;2;12591;-1;18.4019;43.8608;1000;2;1;1719486946;1719651368;0
GSM;218;5;2;18693;-1;18.4153;43.8539;1319;7;1;1719487008;1719651373;0
UMTS;218;5;51;2666904;206;18.4019;43.8608;1000;2;1;1719487083;1719651368;0
LTE;218;5;510;160257;-1;18.4017;43.8608;1000;1;1;1719487593;1719487593;0
UMTS;218;5;51;2657812;106;18.4017;43.8608;1000;1;1;1719487683;1719487683;0
GSM;218;5;2;6372;-1;18.4017;43.8608;1000;1;1;1719487711;1719487711;0
UMTS;218;5;51;2660774;168;18.4017;43.8608;1000;2;1;1719487834;1719651367;0
UMTS;218;5;51;2661571;394;18.4017;43.8608;1000;2;1;1719488263;1719651368;0
UMTS;218;5;51;2660771;168;18.4017;43.8608;1000;3;1;1719488453;1719651368;0
GSM;218;5;2;7651;-1;18.4233;43.856;2241;15;1;1719489193;1722112443;0
GSM;218;5;2;11971;-1;18.4018;43.8607;1000;4;1;1719489193;1719651368;0
GSM;218;5;2;10951;-1;18.4018;43.8608;1000;3;1;1719489213;1719651368;0
GSM;218;5;2;11711;-1;18.4108;43.8561;2667;4;1;1719489323;1719651371;0
GSM;218;5;2;10633;-1;18.4088;43.8547;1601;5;1;1719489323;1722112202;0
GSM;218;5;2;11712;-1;18.4018;43.8608;1000;2;1;1719489323;1719651368;0
GSM;218;5;2;12593;-1;18.4017;43.8608;1000;2;1;1719489323;1719651368;0
GSM;218;5;2;11221;-1;18.4019;43.8608;1000;1;1;1719489383;1719489383;0
GSM;218;5;2;6182;-1;18.4138;43.8543;1197;5;1;1719489603;1719651373;0
GSM;218;5;2;7653;-1;18.4019;43.8608;1000;1;1;1719489603;1719489603;0
UMTS;218;5;51;2666644;463;18.4019;43.8608;1000;1;1;1719489696;1719489696;0
LTE;218;5;510;210690;-1;18.4187;43.8616;1355;2;1;1719489856;1719651369;0
GSM;218;5;2;16242;-1;18.4138;43.8543;1197;5;1;1719489876;1719651373;0
GSM;218;5;2;18621;-1;18.4389;43.855;3039;21;1;1719489956;1719651374;0
GSM;218;5;2;6183;-1;18.4019;43.8608;1000;1;1;1719489976;1719489976;0
UMTS;218;5;51;2682662;201;18.4018;43.8607;1000;1;1;1719491216;1719491216;0
UMTS;218;5;51;2670091;310;18.4014;43.8608;1000;1;1;1719492942;1719492942;0
UMTS;218;5;51;2663354;173;18.4049;43.8583;1000;3;1;1719493522;1719651368;0
UMTS;218;5;51;2686643;465;18.4071;43.8572;1000;8;1;1719493623;1719651368;0
UMTS;218;5;51;2677621;74;18.4057;43.8581;1000;1;1;1719493633;1719493633;0
LTE;218;5;510;209921;-1;18.4061;43.8581;1000;1;1;1719493653;1719493653;0
UMTS;218;5;51;2666634;334;18.4077;43.856;1000;5;1;1719493940;1719651368;0
UMTS;218;5;51;2686642;464;18.414;43.8577;1000;7;1;1719494256;1719651368;0
UMTS;218;5;51;2666946;350;18.412;43.8577;1000;1;1;1719494385;1719494385;0
LTE;218;5;510;158467;-1;18.4121;43.8578;1000;1;1;1719494395;1719494395;0
LTE;218;5;510;158466;-1;18.4162;43.856;1000;1;1;1719495151;1719495151;0
UMTS;218;5;51;2670135;395;18.4225;43.8578;1606;12;1;1719495181;1719651369;0
UMTS;218;5;51;2670136;319;18.4204;43.8562;1000;1;1;1719495591;1719495591;0
LTE;218;5;510;30213;-1;18.4205;43.8589;1000;1;1;1719496667;1719496667;0
LTE;218;5;510;30465;-1;18.4326;43.862;1000;3;1;1719497424;1719651369;0
UMTS;218;5;51;2656565;68;18.4334;43.8579;1000;4;1;1719546204;1719651372;0
UMTS;218;5;51;2656562;68;18.433;43.8609;1000;4;1;1719546314;1719651369;0
UMTS;218;5;51;2660721;365;18.44;43.8605;1000;10;1;1719546472;1719651370;0
UMTS;218;5;51;2662284;414;18.4361;43.8629;1000;3;1;1719546674;1719651369;0
UMTS;218;5;51;2637991;476;18.4421;43.8655;1000;13;1;1719547459;1719651369;0
GSM;218;5;2;12042;-1;18.4425;43.8644;1000;4;1;1719548034;1719651369;0
UMTS;218;5;51;2641861;137;18.4399;43.859;1000;26;1;1719548080;1719651372;0
LTE;218;5;510;214529;-1;18.4419;43.8671;1000;1;1;1719548178;1719548178;0
UMTS;218;5;51;2677761;71;18.4421;43.8673;1000;1;1;1719548198;1719548198;0
UMTS;218;5;51;2630061;288;18.4434;43.8663;1000;1;1;1719548655;1719548655;0
GSM;218;5;2;12041;-1;18.4426;43.8663;1000;4;1;1719548758;1719651369;0
GSM;218;5;2;5123;-1;18.4436;43.8637;1000;1;1;1719549205;1719549205;0
UMTS;218;5;51;2683482;123;18.4393;43.8591;1000;14;1;1719550174;1719651372;0
UMTS;218;5;51;2663675;271;18.4443;43.8594;1000;2;1;1719550412;1719651369;0
LTE;218;5;510;210178;-1;18.4443;43.8594;1000;1;1;1719550452;1719550452;0
UMTS;218;5;51;2667992;477;18.4446;43.8592;1000;1;1;1719551073;1719551073;0
LTE;218;5;510;120583;-1;18.4447;43.8591;1000;1;1;1719551213;1719551213;0
UMTS;218;5;54;2685653;469;18.4451;43.8475;1287;3;1;1719551223;1719651371;0
UMTS;218;5;51;2683481;122;18.4387;43.859;1000;11;1;1719551699;1719651372;0
LTE;218;5;510;207621;-1;18.4431;43.862;1000;1;1;1719552730;1719552730;0
UMTS;218;5;51;2662285;30;18.4357;43.8611;1000;2;1;1719554848;1719651369;0
UMTS;218;5;51;2666906;204;18.4371;43.8561;1000;19;1;1719558991;1719651374;0
UMTS;218;5;51;2666902;204;18.4357;43.8551;1000;6;1;1719559161;1719651370;0
UMTS;218;5;51;2663482;123;18.4361;43.8556;1000;4;1;1719559221;1719651370;0
UMTS;218;5;51;2638112;41;18.4254;43.8539;1000;4;1;1719559351;1719651374;0
LTE;218;5;510;210946;-1;18.4342;43.8538;1000;3;1;1719559631;1719651374;0
UMTS;218;5;51;2641862;142;18.4393;43.8511;1000;5;1;1719560031;1719651370;0
UMTS;218;5;51;2660725;494;18.4412;43.8491;1000;9;1;1719560151;1719651372;0
UMTS;218;5;51;2663485;123;18.4455;43.8446;1000;5;1;1719560281;1719651372;0
UMTS;218;5;51;2681182;454;18.4453;43.8448;1000;1;1;1719560371;1719560371;0
LTE;218;5;510;104962;-1;18.4447;43.8434;1000;5;1;1719560381;1719651372;0
UMTS;218;5;51;2677152;376;18.4433;43.8414;1000;30;1;1719560401;1719651372;0
UMTS;218;5;51;2657155;376;18.4446;43.8425;1000;60;1;1719560451;1719651372;0
UMTS;218;5;51;2665632;295;18.4439;43.8407;1000;19;1;1719560601;1719651372;0
UMTS;218;5;51;2651564;479;18.4476;43.8411;1000;8;1;1719561001;1719651372;0
UMTS;218;5;54;2685651;442;18.4444;43.8416;1000;12;1;1719561121;1719651371;0
LTE;218;5;510;122631;-1;18.4447;43.8413;1000;10;1;1719561131;1719651372;0
UMTS;218;5;51;2671561;479;18.4459;43.8408;1000;4;1;1719561781;1719651372;0
UMTS;218;5;51;2657152;376;18.4435;43.8411;1000;47;1;1719562171;1719651372;0
UMTS;218;5;51;2665635;295;18.442;43.842;1000;4;1;1719562471;1719651371;0
LTE;218;5;510;104966;-1;18.4447;43.8405;1000;5;1;1719562651;1719651372;0
UMTS;218;5;51;2685632;295;18.4418;43.8415;1000;28;1;1719562741;1719651372;0
LTE;218;5;510;240646;-1;18.4426;43.8412;1000;4;1;1719564171;1719651372;0
LTE;218;5;540;282886;-1;18.4426;43.842;1000;1;1;1719565681;1719565681;0
GSM;218;5;2;14192;-1;18.4407;43.842;1000;6;1;1719566361;1719651371;0
GSM;218;5;2;10662;-1;18.4454;43.8228;2259;82;1;1719566516;1722078843;0
GSM;218;5;2;5712;-1;18.4402;43.8422;1000;11;1;1719566516;1719651371;0
GSM;218;5;2;15102;-1;18.253;43.9531;20519;65;1;1719566516;1722198242;0
UMTS;218;5;51;2682102;369;18.4378;43.8422;1000;4;1;1719568121;1719651371;0
UMTS;218;5;51;2639642;461;18.4376;43.8422;1000;3;1;1719568131;1719651371;0
UMTS;218;5;51;2664271;277;18.4373;43.8421;1000;1;1;1719568241;1719568241;0
UMTS;218;5;51;2668271;267;18.4411;43.841;1000;2;1;1719568321;1719651372;0
UMTS;218;5;51;2681431;334;18.438;43.8424;1000;1;1;1719568751;1719568751;0
UMTS;218;5;51;2637992;477;18.438;43.8424;1000;1;1;1719568771;1719568771;0
UMTS;218;5;51;2666633;333;18.4379;43.8424;1000;1;1;1719569161;1719569161;0
UMTS;218;5;51;2671563;480;18.4387;43.8421;1000;2;1;1719569511;1719651371;0
UMTS;218;5;51;2667885;425;18.3954;43.8468;1000;14;1;1719580036;1719651373;0
UMTS;218;5;51;2682392;79;18.3902;43.8481;1000;2;1;1719580046;1719651372;0
LTE;218;5;510;307971;-1;18.387;43.8475;1000;2;1;1719580106;1719651372;0
LTE;218;5;510;104449;-1;18.3866;43.8474;1000;1;1;1719580116;1719580116;0
UMTS;218;5;51;2683412;120;18.3815;43.8468;1000;2;1;1719580173;1719651372;0
UMTS;218;5;51;2683413;121;18.3763;43.8461;1000;10;1;1719580197;1719651372;0
UMTS;218;5;51;2682142;83;18.3695;43.8447;1000;4;1;1719580362;1719651372;0
UMTS;218;5;51;2643082;180;18.3463;43.8396;1000;8;1;1719580763;1719651373;0
UMTS;218;5;51;2643083;179;18.3442;43.8391;1000;2;1;1719580832;1719651372;0
UMTS;218;5;51;2643814;70;18.3512;43.8268;1000;2;1;1719581452;1719651373;0
UMTS;218;5;51;2649404;70;18.3525;43.8264;1000;7;1;1719581623;1719651373;0
UMTS;218;5;51;2655896;91;18.3564;43.8236;1000;1;1;1719582557;1719582557;0
UMTS;218;5;51;2642776;241;18.3563;43.8236;1000;1;1;1719583157;1719583157;0
UMTS;218;5;51;2654466;88;18.3675;43.8278;1000;6;1;1719585419;1719651373;0
LTE;218;5;510;96771;-1;18.3667;43.8273;1000;3;1;1719585429;1719651373;0
UMTS;218;5;51;2654464;89;18.373;43.8297;1000;11;1;1719585469;1719651373;0
UMTS;218;5;51;2662075;148;18.3849;43.8356;1000;19;1;1719585559;1719651373;0
UMTS;218;5;51;2662076;149;18.3941;43.8412;1000;15;1;1719585689;1719651373;0
UMTS;218;5;51;2659094;75;18.4045;43.8498;1000;13;1;1719585919;1719651373;0
UMTS;218;5;51;2666635;331;18.4147;43.8525;1000;2;1;1719586039;1719651373;0
GSM;218;5;2;11311;-1;18.4191;43.853;1000;2;1;1719586082;1719651373;0
GSM;218;5;2;18692;-1;18.4191;43.853;1000;2;1;1719586082;1719651373;0
UMTS;218;5;51;2641863;143;18.4291;43.8522;1000;2;1;1719586159;1719651374;0
GSM;218;5;2;16244;-1;18.4558;43.8548;1000;33;1;1719586319;1719651374;0
GSM;218;5;2;16243;-1;18.4534;43.8571;1000;5;1;1719586364;1719651374;0
UMTS;218;5;51;2671562;481;18.5053;43.8463;1000;8;1;1719586699;1719651374;0
LTE;218;5;540;117254;-1;18.5578;43.8343;1000;8;1;1719587719;1719651375;0
UMTS;218;5;54;2642523;338;18.5547;43.869;1000;16;1;1719588029;1719651376;0
UMTS;218;5;54;2642522;337;18.5754;43.8723;1603;22;1;1719588109;1719651376;0
UMTS;218;5;54;2673173;155;18.5798;43.8733;1000;30;1;1719588159;1719651376;0
UMTS;218;5;54;2623173;264;18.5944;43.8717;1000;3;1;1719588279;1719651376;0
UMTS;218;5;54;2623172;265;18.5986;43.8737;1000;11;1;1719588289;1719651376;0
UMTS;218;5;54;2642513;359;18.612;43.8853;1352;14;1;1719588329;1719651376;0
UMTS;218;5;54;2623171;262;18.6136;43.8867;3069;30;1;1719588339;1719651377;0
UMTS;218;5;54;2632513;359;18.6187;43.8909;1000;5;1;1719588459;1719651377;0
LTE;218;5;540;118787;-1;18.6223;43.8922;1000;5;1;1719588479;1719651377;0
UMTS;218;5;54;2632512;358;18.6332;43.8963;1000;32;1;1719588499;1719651377;0
UMTS;218;5;54;2642511;355;18.6499;43.9176;1790;48;1;1719588679;1719651377;0
UMTS;218;5;54;2674562;175;18.6594;43.9255;1000;4;1;1719588869;1719651377;0
UMTS;218;5;54;2674561;174;18.6881;43.9186;2357;76;1;1719588879;1719651378;0
LTE;218;5;540;365575;-1;18.7222;43.9166;1000;6;1;1719589230;1719651378;0
UMTS;218;5;54;2655281;270;18.7971;43.9378;1000;5;1;1719590177;1719651378;0
UMTS;218;5;54;2643604;380;18.7995;43.9379;1000;3;1;1719590236;1719651378;0
UMTS;218;5;54;2643607;380;18.8041;43.9361;1000;14;1;1719590256;1719651378;0
UMTS;218;5;54;2671841;128;18.8109;43.9365;1000;3;1;1719590355;1719651378;0
GSM;218;5;3;3033;-1;18.8153;43.9358;1000;9;1;1719590365;1719651378;0
UMTS;218;5;54;2674473;166;18.844;43.9544;2965;80;1;1719590408;1719651379;0
LTE;218;5;500;117767;-1;18.8586;43.9688;1000;5;1;1719590732;1719651379;0
UMTS;218;5;54;2677963;436;18.8824;43.9986;1000;9;1;1719591063;1719651379;0
UMTS;218;5;54;2016602;164;18.9447;44.0645;1000;7;1;1719591806;1719651381;0
UMTS;218;5;50;2000132;46;18.9538;44.0858;1000;16;1;1719592031;1719651381;0
UMTS;218;5;50;2000131;509;18.962;44.0976;1027;36;1;1719592109;1719651381;0
LTE;218;5;500;96257;-1;18.9686;44.1105;1000;8;1;1719592260;1719651381;0
UMTS;218;5;50;1970612;87;18.947;44.1764;1000;4;1;1719593436;1719651382;0
UMTS;218;5;50;2000611;86;18.9473;44.1829;1000;9;1;1719593582;1719651382;0
UMTS;218;5;50;1990742;460;18.9663;44.1821;1000;26;1;1719593673;1719651383;0
GSM;218;3;30;2955;-1;19.0202;44.1701;1000;13;1;1719594079;1719651383;0
UMTS;218;5;50;1979102;95;19.0768;44.1714;1000;8;1;1719594415;1719651383;0
UMTS;218;5;50;1979103;96;19.0749;44.1787;1000;20;1;1719594524;1719651384;0
UMTS;218;5;50;1996326;476;19.0763;44.1852;1000;7;1;1719594600;1719651384;0
UMTS;218;5;50;2023532;355;19.1108;44.2782;1000;10;1;1719595364;1719651385;0
LTE;218;5;500;236550;-1;19.1243;44.2771;1000;7;1;1719595461;1719651385;0
UMTS;218;5;50;2003384;238;19.1299;44.3363;1000;23;1;1719596007;1719651386;0
UMTS;218;5;50;2003386;240;19.115;44.3441;1000;16;1;1719596101;1719651386;0
UMTS;218;5;50;1996244;246;19.1172;44.3409;1000;4;1;1719596125;1719651386;0
UMTS;218;5;50;1980466;336;19.102;44.3749;1000;15;1;1719596414;1719651386;0
UMTS;218;5;50;1980465;335;19.1041;44.3808;1000;6;1;1719596519;1719651386;0
UMTS;218;5;50;1997745;54;19.1053;44.3834;1000;4;1;1719596569;1719651386;0
UMTS;218;5;50;1969705;196;19.1053;44.386;1000;4;1;1719596594;1719651386;0
UMTS;218;5;50;1969704;195;19.1054;44.3881;1000;3;1;1719596639;1719651386;0
UMTS;218;5;50;1996243;248;19.1075;44.3956;1000;3;1;1719596743;1719651386;0
UMTS;218;5;50;1997741;53;19.1082;44.3965;1000;6;1;1719596835;1719651386;0
UMTS;218;5;50;1990066;143;19.1075;44.3957;1000;1;1;1719596868;1719596868;0
UMTS;218;5;50;1985085;227;19.1147;44.4018;1000;25;1;1719597053;1719651386;0
UMTS;218;5;50;1996246;248;19.1096;44.3979;1000;6;1;1719597174;1719651386;0
LTE;218;5;500;109315;-1;19.1074;44.3959;1000;1;1;1719597128;1719597128;0
UMTS;218;5;50;1991092;177;19.1272;44.4222;1000;8;1;1719598333;1719651386;0
UMTS;218;5;50;1991093;178;19.1284;44.4253;1000;5;1;1719598362;1719651387;0
UMTS;218;5;50;1991091;176;19.1311;44.4329;1000;11;1;1719598388;1719651387;0
LTE;218;5;500;209157;-1;19.1293;44.461;1000;7;1;1719598651;1719651387;0
UMTS;218;5;50;1983075;388;19.1262;44.4682;1000;13;1;1719598691;1719651387;0
UMTS;218;5;50;1983076;391;19.1215;44.4809;1136;36;1;1719598731;1719651387;0
UMTS;218;5;50;1999985;242;19.1117;44.4963;1000;27;1;1719598851;1719651387;0
UMTS;218;5;50;1989996;343;19.1094;44.5106;1000;18;1;1719598977;1719651387;0
UMTS;218;5;50;1999984;241;19.1082;44.5106;1000;11;1;1719599003;1719651387;0
UMTS;218;5;50;1999981;241;19.1289;44.5299;2022;46;1;1719599055;1719651388;0
UMTS;218;5;50;1983073;391;19.1148;44.5221;1000;9;1;1719599080;1719651387;0
UMTS;218;5;50;1989993;343;19.1295;44.5327;1000;17;1;1719599132;1719651388;0
UMTS;218;5;50;1989992;342;19.1564;44.5285;1000;19;1;1719599276;1719651388;0
GSM;218;5;9;1643;-1;18.795;44.8711;1000;10;1;1721799097;1721818988;0
GSM;218;90;3;22542;-1;18.7899;44.872;1000;6;1;1721799112;1721818986;0
GSM;218;90;3;22543;-1;18.7858;44.8688;1287;68;1;1721799142;1721822886;0
GSM;218;90;3;23512;-1;18.7687;44.8615;1179;55;1;1721799316;1721822709;0
GSM;218;90;3;23513;-1;18.756;44.8597;1000;33;1;1721799457;1721822586;0
GSM;218;90;3;24389;-1;18.8109;44.8815;5916;24;1;1721803069;1721824203;0
GSM;218;90;3;22081;-1;18.8145;44.8712;1000;17;1;1721803150;1721823065;0
GSM;218;90;3;22079;-1;18.8146;44.8737;1000;22;1;1721803330;1721823428;0
GSM;218;90;3;23436;-1;18.8103;44.8782;1000;8;1;1721803603;1721823485;0
GSM;218;90;3;23438;-1;18.8133;44.8841;1000;22;1;1721803657;1721823724;0
GSM;218;90;3;22085;-1;18.8255;44.8966;1728;38;1;1721803903;1721823908;0
GSM;218;90;3;24249;-1;18.8225;44.9316;1291;13;1;1721804203;1721824204;0
GSM;218;90;3;22131;-1;18.8221;44.9293;1000;8;1;1721804233;1721824203;0
GSM;218;5;18150;13638;-1;18.2942;44.9784;1000;1;1;1721964764;1721964764;0
GSM;218;5;16;12261;-1;18.2341;44.9583;4306;7;1;1721964826;1721985066;0
GSM;218;5;16;4723;-1;18.1793;44.942;9125;11;1;1721965281;1722205743;0
GSM;218;5;16;4373;-1;18.1046;44.8949;7459;10;1;1721965735;1722205203;0
GSM;218;5;16;22962;-1;18.0735;44.7555;2275;11;1;1721967102;1722478742;0
GSM;218;5;16;4382;-1;18.0734;44.6757;5936;14;1;1721969827;1722479641;0
GSM;218;5;16;1421;-1;18.0873;44.6074;9942;20;1;1721970737;1722480301;0
GSM;218;5;16;5421;-1;17.9549;44.3507;3177;7;1;1721972556;1721992806;0
GSM;218;5;2;5072;-1;18.1904;43.9966;15576;103;1;1721975282;1722198363;0
GSM;218;5;2;6002;-1;18.3312;43.8331;1000;7;1;1721976191;1721996462;0
GSM;218;5;2;10512;-1;18.5186;43.7391;10326;106;1;1721977552;1722190803;0
GSM;218;5;2;10631;-1;18.4803;43.7777;1000;2;1;1722011258;1722190564;0
GSM;218;5;2;11132;-1;18.4441;43.8187;3650;43;1;1722011487;1722190803;0
GSM;218;5;2;10902;-1;18.4455;43.816;4874;68;1;1722011527;1722190804;0
GSM;218;5;2;11612;-1;18.4667;43.7619;7619;28;1;1722011726;1722191044;0
GSM;218;5;2;3022;-1;18.4095;43.7964;6048;85;1;1722011926;1722191164;0
GSM;218;5;2;10903;-1;18.3672;43.8191;1000;2;1;1722011946;1722191582;0
GSM;218;5;2;4453;-1;18.3562;43.8186;1000;1;1;1722012360;1722012360;0
GSM;218;5;18;914;-1;18.5828;43.6995;3463;104;1;1722016005;1722170583;0
GSM;218;5;18;3943;-1;18.6166;43.6881;1282;108;1;1722016111;1722153183;0
GSM;218;5;18;3941;-1;18.6026;43.5264;11665;25;1;1722016468;1722063124;0
GSM;218;5;18;11571;-1;18.6608;43.5157;1000;3;1;1722016599;1722061863;0
GSM;218;5;18;12922;-1;18.6862;43.5062;1280;5;1;1722016722;1722061743;0
GSM;218;5;18;12921;-1;18.6979;43.5045;3597;13;1;1722016888;1722061863;0
GSM;218;5;18;22411;-1;18.7376;43.496;1000;1;1;1722017128;1722017128;0
GSM;218;5;18;7903;-1;18.7414;43.4892;1143;5;1;1722017188;1722061503;0
GSM;218;5;18;3662;-1;18.7144;43.2728;5642;23;1;1722023578;1722054602;0
GSM;218;5;18;3673;-1;18.4224;43.602;16650;105;1;1722027448;1722156723;0
GSM;218;90;40;1821;-1;18.7162;43.2877;1000;5;1;1722028335;1722048663;0
GSM;218;90;40;2555;-1;18.7388;43.2959;1000;1;1;1722031530;1722031530;0
GSM;218;3;15;22060;-1;18.7284;43.3101;1723;7;1;1722031670;1722052923;0
GSM;218;5;18;912;-1;18.7083;43.3173;9414;11;1;1722033502;1722057243;0
GSM;218;5;18;3661;-1;18.7105;43.3564;4246;55;1;1722033896;1722055923;0
GSM;218;5;18;1342;-1;18.6537;43.2125;4242;140;1;1722034924;1722069182;0
GSM;218;5;18;1742;-1;18.667;43.3608;11038;26;1;1722035143;1722083769;0
GSM;218;5;18;1743;-1;18.7639;43.4005;2358;12;1;1722036235;1722056462;0
GSM;218;5;18;7901;-1;18.7537;43.442;3780;15;1;1722036604;1722057002;0
GSM;218;5;18;7902;-1;18.7453;43.4786;2360;13;1;1722036955;1722057302;0
GSM;218;5;18;1512;-1;18.6246;43.2234;7990;11;1;1722037165;1722069729;0
GSM;218;5;18;6221;-1;18.7221;43.2346;1000;2;1;1722036801;1722057121;0
GSM;218;90;15;20832;-1;18.5606;43.7246;1509;125;1;1722037362;1722181567;0
GSM;218;5;18;22413;-1;18.7442;43.486;1000;2;1;1722037343;1722060483;0
GSM;218;5;18;22412;-1;18.7389;43.4897;1590;17;1;1722037175;1722061562;0
GSM;218;5;18;1343;-1;18.5291;43.3416;6552;149;1;1722037516;1722096668;0
GSM;218;90;15;21818;-1;18.5851;43.7303;2552;15;1;1722037622;1722157146;0
GSM;218;90;15;22023;-1;18.5807;43.7362;9528;112;1;1722037797;1722156188;0
GSM;218;90;15;23049;-1;18.5853;43.7291;1853;15;1;1722037943;1722156242;0
GSM;218;90;15;22210;-1;18.7173;43.2316;1000;5;1;1722037744;1722058323;0
GSM;218;5;18;7503;-1;18.6539;43.2108;1488;7;1;1722038835;1722064741;0
GSM;218;3;40;3690;-1;18.637;43.2143;1523;15;1;1722038908;1722067683;0
GSM;218;5;18;7321;-1;18.607;43.2598;11381;6;1;1722038951;1722070324;0
GSM;218;5;18;7502;-1;18.5669;43.2934;8450;108;1;1722039017;1722089823;0
GSM;218;90;15;20758;-1;18.5338;43.7772;7745;145;1;1722039467;1722190746;0
GSM;218;5;18;4301;-1;18.5911;43.2602;10979;20;1;1722039546;1722095945;0
GSM;218;5;18;2061;-1;18.6188;43.2173;2285;10;1;1722039889;1722071165;0
GSM;218;5;18;3061;-1;18.6326;43.2157;2672;42;1;1722039901;1722070802;0
GSM;218;3;40;4298;-1;18.5998;43.7745;1000;7;1;1722039952;1722060182;0
GSM;218;90;15;22887;-1;18.5733;43.7223;9568;111;1;1722040007;1722190804;0
GSM;218;5;15;20832;-1;18.5855;43.7566;1000;1;1;1722039126;1722039126;0
GSM;218;90;15;21257;-1;18.5803;43.795;2962;111;1;1722039917;1722576782;0
GSM;218;90;15;24422;-1;18.6152;43.2299;20685;50;1;1722040838;1722081124;0
GSM;218;5;40;1783;-1;18.6718;43.2125;1000;1;1;1722040827;1722040827;0
GSM;218;5;18;3071;-1;18.6003;43.2224;1000;2;1;1722042321;1722065703;0
GSM;218;5;18;3672;-1;18.5599;43.5687;13593;25;1;1722042689;1735910716;0
GSM;218;5;18;1341;-1;18.6005;43.2509;8500;106;1;1722042748;1722088923;0
GSM;218;5;18;3671;-1;18.5639;43.6034;11770;28;1;1722042903;1735910717;0
GSM;218;5;18;3674;-1;18.5148;43.5968;13006;42;1;1722043030;1735910717;0
GSM;218;5;18;7583;-1;18.4991;43.5962;13948;28;1;1722043257;1735910717;0
GSM;218;90;15;22470;-1;18.614;43.2184;1000;4;1;1722043445;1722065463;0
GSM;218;5;18;7581;-1;18.5438;43.7096;1659;109;1;1722043439;1722190622;0
GSM;218;90;15;21846;-1;18.5114;43.7432;3452;120;1;1722043803;1722097448;0
GSM;218;3;40;5020;-1;18.5362;43.7204;7961;103;1;1722044222;1722190683;0
GSM;218;5;18;15331;-1;18.5805;43.267;8031;26;1;1722044788;1722094622;0
GSM;218;90;7;20580;-1;18.3572;43.819;1000;1;1;1722045781;1722045781;0
GSM;218;90;40;1755;-1;18.516;43.7794;1000;1;1;1722045840;1722045840;0
GSM;218;5;2;10893;-1;18.3468;43.8251;1518;200;1;1722045888;1722196741;0
GSM;218;3;3;15123;-1;18.4829;43.8009;1000;10;1;1722045855;1722066362;0
GSM;218;90;7;21367;-1;18.4638;43.7926;6506;146;1;1722046380;1722191104;0
GSM;218;90;7;21158;-1;18.3708;43.8171;3886;13;1;1722046480;1722191583;0
GSM;218;90;7;23556;-1;18.4861;43.7945;4091;40;1;1722046474;1722093242;0
GSM;218;90;7;20009;-1;18.5455;43.718;13684;9;1;1722046498;1722083459;0
GSM;218;90;7;23511;-1;18.4174;43.7889;1000;1;1;1722046560;1722046560;0
GSM;218;5;2;10551;-1;18.449;43.804;5516;28;1;1722046849;1722191223;0
GSM;218;3;7;21941;-1;18.4925;43.7842;2096;3;1;1722046853;1722067085;0
GSM;218;5;3;1732;-1;18.5605;43.7571;2197;2;1;1722047577;1722067802;0
GSM;218;90;15;22975;-1;18.5745;43.7288;9960;43;1;1722047819;1722155583;0
GSM;218;90;7;21362;-1;18.5029;43.7877;1000;19;1;1722048843;1722072306;0
GSM;218;5;15;23014;-1;18.4921;43.7975;1000;1;1;1722048480;1722048480;0
GSM;218;5;2;11691;-1;18.4451;43.8203;500;104;1;1722049022;1722088087;0
GSM;218;5;2;11122;-1;18.4757;43.7742;7745;129;1;1722049445;1722159605;0
GSM;218;5;3;3553;-1;18.4836;43.8142;8197;126;1;1722049630;1722620104;0
GSM;218;5;3;4613;-1;18.5625;43.7287;1028;97;1;1722049866;1722107468;0
GSM;218;5;18;1344;-1;18.6074;43.2185;1000;1;1;1722049958;1722049958;0
GSM;218;90;7;21099;-1;18.502;43.7899;1000;23;1;1722050576;1722077105;0
GSM;218;5;18;1511;-1;18.5412;43.3217;12239;25;1;1722050579;1722082084;0
GSM;218;90;15;21591;-1;18.5;43.7961;1000;7;1;1722050590;1722070804;0
GSM;218;3;40;3692;-1;18.5279;43.3389;1000;16;1;1722050926;1722092945;0
GSM;218;5;3;7821;-1;18.4702;43.8064;7529;55;1;1722052276;1722091443;0
GSM;218;90;18;1343;-1;18.605;43.2456;1000;1;1;1722053084;1722053084;0
GSM;218;90;7;23709;-1;18.4549;43.8198;1000;14;1;1722053330;1722073564;0
GSM;218;5;3;17283;-1;18.4657;43.8166;1000;34;1;1722053386;1722078247;0
GSM;218;90;15;23015;-1;18.4546;43.8289;2273;21;1;1722053888;1722094207;0
GSM;218;90;15;23006;-1;18.5862;43.2209;4725;8;1;1722054036;1722077408;0
GSM;218;5;7;21941;-1;18.4932;43.7984;1000;2;1;1722054233;1722074585;0
GSM;218;90;7;24064;-1;18.4456;43.8188;1000;27;1;1722054591;1722089226;0
GSM;218;90;15;23005;-1;18.5612;43.1817;4971;5;1;1722054551;1722077043;0
GSM;218;90;15;24423;-1;18.5508;43.1674;2119;5;1;1722054936;1722076629;0
GSM;218;90;15;22108;-1;18.5352;43.3354;1084;19;1;1722053588;1722080467;0
GSM;218;90;8;21748;-1;18.4919;43.7636;6964;137;1;1722055299;1722191104;0
GSM;218;5;3;6703;-1;18.4692;43.8142;1000;13;1;1722055356;1722075605;0
GSM;218;90;15;24425;-1;18.5276;43.1688;1000;4;1;1722055372;1722075850;0
